Lag,q,Moment,Observations,Table,Population,LagType,TrainEnd,MaxLag
305,4.0,3.1868522713806473,4982130,equity_garman_klass_variance,global,observation,2016-01-01,400
306,1.0,0.6483791110662275,4980605,equity_garman_klass_variance,global,observation,2016-01-01,400
306,1.5,0.6605324917154309,4980605,equity_garman_klass_variance,global,observation,2016-01-01,400
306,2.0,0.7537649115236513,4980605,equity_garman_klass_variance,global,observation,2016-01-01,400
306,3.0,1.3139870791913002,4980605,equity_garman_klass_variance,global,observation,2016-01-01,400
306,4.0,3.189989147071322,4980605,equity_garman_klass_variance,global,observation,2016-01-01,400
307,1.0,0.6483397866793582,4979080,equity_garman_klass_variance,global,observation,2016-01-01,400
307,1.5,0.6606704509032625,4979080,equity_garman_klass_variance,global,observation,2016-01-01,400
307,2.0,0.7542669142585857,4979080,equity_garman_klass_variance,global,observation,2016-01-01,400
307,3.0,1.3165892641290444,4979080,equity_garman_klass_variance,global,observation,2016-01-01,400
307,4.0,3.20037993980684,4979080,equity_garman_klass_variance,global,observation,2016-01-01,400
308,1.0,0.6479780386669851,4977555,equity_garman_klass_variance,global,observation,2016-01-01,400
308,1.5,0.6602890575638524,4977555,equity_garman_klass_variance,global,observation,2016-01-01,400
308,2.0,0.7539656954257229,4977555,equity_garman_klass_variance,global,observation,2016-01-01,400
308,3.0,1.3177356705194248,4977555,equity_garman_klass_variance,global,observation,2016-01-01,400
308,4.0,3.2119562632214653,4977555,equity_garman_klass_variance,global,observation,2016-01-01,400
309,1.0,0.6474164970864551,4976030,equity_garman_klass_variance,global,observation,2016-01-01,400
309,1.5,0.6594009102992048,4976030,equity_garman_klass_variance,global,observation,2016-01-01,400
309,2.0,0.7525177336425577,4976030,equity_garman_klass_variance,global,observation,2016-01-01,400
309,3.0,1.3129248436518903,4976030,equity_garman_klass_variance,global,observation,2016-01-01,400
309,4.0,3.191202704053226,4976030,equity_garman_klass_variance,global,observation,2016-01-01,400
310,1.0,0.6475043386127936,4974505,equity_garman_klass_variance,global,observation,2016-01-01,400
310,1.5,0.6595233660430304,4974505,equity_garman_klass_variance,global,observation,2016-01-01,400
310,2.0,0.7526797243048439,4974505,equity_garman_klass_variance,global,observation,2016-01-01,400
310,3.0,1.3130743742649527,4974505,equity_garman_klass_variance,global,observation,2016-01-01,400
310,4.0,3.1916028456393906,4974505,equity_garman_klass_variance,global,observation,2016-01-01,400
311,1.0,0.6476825767226716,4972980,equity_garman_klass_variance,global,observation,2016-01-01,400
311,1.5,0.6599267339191276,4972980,equity_garman_klass_variance,global,observation,2016-01-01,400
311,2.0,0.7534968890311526,4972980,equity_garman_klass_variance,global,observation,2016-01-01,400
311,3.0,1.316197892151788,4972980,equity_garman_klass_variance,global,observation,2016-01-01,400
311,4.0,3.2039145676653473,4972980,equity_garman_klass_variance,global,observation,2016-01-01,400
312,1.0,0.6476207657114026,4971455,equity_garman_klass_variance,global,observation,2016-01-01,400
312,1.5,0.6598474043420977,4971455,equity_garman_klass_variance,global,observation,2016-01-01,400
312,2.0,0.7534678874899116,4971455,equity_garman_klass_variance,global,observation,2016-01-01,400
312,3.0,1.3171195739117691,4971455,equity_garman_klass_variance,global,observation,2016-01-01,400
312,4.0,3.2107850206309605,4971455,equity_garman_klass_variance,global,observation,2016-01-01,400
313,1.0,0.6469161992925234,4969930,equity_garman_klass_variance,global,observation,2016-01-01,400
313,1.5,0.6589662042879748,4969930,equity_garman_klass_variance,global,observation,2016-01-01,400
313,2.0,0.7522654783123653,4969930,equity_garman_klass_variance,global,observation,2016-01-01,400
313,3.0,1.313409734355019,4969930,equity_garman_klass_variance,global,observation,2016-01-01,400
313,4.0,3.192540633592395,4969930,equity_garman_klass_variance,global,observation,2016-01-01,400
314,1.0,0.646595311644134,4968405,equity_garman_klass_variance,global,observation,2016-01-01,400
314,1.5,0.6584880023469485,4968405,equity_garman_klass_variance,global,observation,2016-01-01,400
314,2.0,0.7515954375871182,4968405,equity_garman_klass_variance,global,observation,2016-01-01,400
314,3.0,1.3122199205326084,4968405,equity_garman_klass_variance,global,observation,2016-01-01,400
314,4.0,3.1906808715785258,4968405,equity_garman_klass_variance,global,observation,2016-01-01,400
315,1.0,0.6466057024220365,4966880,equity_garman_klass_variance,global,observation,2016-01-01,400
315,1.5,0.658595986435178,4966880,equity_garman_klass_variance,global,observation,2016-01-01,400
315,2.0,0.7518213816635698,4966880,equity_garman_klass_variance,global,observation,2016-01-01,400
315,3.0,1.3129962186872743,4966880,equity_garman_klass_variance,global,observation,2016-01-01,400
315,4.0,3.196626504495437,4966880,equity_garman_klass_variance,global,observation,2016-01-01,400
316,1.0,0.6474535164841252,4965355,equity_garman_klass_variance,global,observation,2016-01-01,400
316,1.5,0.659636260146129,4965355,equity_garman_klass_variance,global,observation,2016-01-01,400
316,2.0,0.7530568496348095,4965355,equity_garman_klass_variance,global,observation,2016-01-01,400
316,3.0,1.3145098347888886,4965355,equity_garman_klass_variance,global,observation,2016-01-01,400
316,4.0,3.1946802751873244,4965355,equity_garman_klass_variance,global,observation,2016-01-01,400
317,1.0,0.6478936194463006,4963830,equity_garman_klass_variance,global,observation,2016-01-01,400
317,1.5,0.6603827741244942,4963830,equity_garman_klass_variance,global,observation,2016-01-01,400
317,2.0,0.7543974560035512,4963830,equity_garman_klass_variance,global,observation,2016-01-01,400
317,3.0,1.319364079173511,4963830,equity_garman_klass_variance,global,observation,2016-01-01,400
317,4.0,3.214315778119465,4963830,equity_garman_klass_variance,global,observation,2016-01-01,400
318,1.0,0.6482520603512012,4962305,equity_garman_klass_variance,global,observation,2016-01-01,400
318,1.5,0.6609325200183027,4962305,equity_garman_klass_variance,global,observation,2016-01-01,400
318,2.0,0.7551825900251583,4962305,equity_garman_klass_variance,global,observation,2016-01-01,400
318,3.0,1.3209866306272247,4962305,equity_garman_klass_variance,global,observation,2016-01-01,400
318,4.0,3.218219499799598,4962305,equity_garman_klass_variance,global,observation,2016-01-01,400
319,1.0,0.6485760270930712,4960780,equity_garman_klass_variance,global,observation,2016-01-01,400
319,1.5,0.6613771663164811,4960780,equity_garman_klass_variance,global,observation,2016-01-01,400
319,2.0,0.7557280057647473,4960780,equity_garman_klass_variance,global,observation,2016-01-01,400
319,3.0,1.3213177502048807,4960780,equity_garman_klass_variance,global,observation,2016-01-01,400
319,4.0,3.2138987715034246,4960780,equity_garman_klass_variance,global,observation,2016-01-01,400
320,1.0,0.6492944239529036,4959255,equity_garman_klass_variance,global,observation,2016-01-01,400
320,1.5,0.662431383440853,4959255,equity_garman_klass_variance,global,observation,2016-01-01,400
320,2.0,0.7573044081094252,4959255,equity_garman_klass_variance,global,observation,2016-01-01,400
320,3.0,1.3258388840483017,4959255,equity_garman_klass_variance,global,observation,2016-01-01,400
320,4.0,3.2333723078737338,4959255,equity_garman_klass_variance,global,observation,2016-01-01,400
321,1.0,0.6499952234828018,4957730,equity_garman_klass_variance,global,observation,2016-01-01,400
321,1.5,0.663230043282587,4957730,equity_garman_klass_variance,global,observation,2016-01-01,400
321,2.0,0.7580154235853787,4957730,equity_garman_klass_variance,global,observation,2016-01-01,400
321,3.0,1.3246379072782055,4957730,equity_garman_klass_variance,global,observation,2016-01-01,400
321,4.0,3.2202016366550903,4957730,equity_garman_klass_variance,global,observation,2016-01-01,400
322,1.0,0.6501298110218963,4956205,equity_garman_klass_variance,global,observation,2016-01-01,400
322,1.5,0.663557793342298,4956205,equity_garman_klass_variance,global,observation,2016-01-01,400
322,2.0,0.7585657956262103,4956205,equity_garman_klass_variance,global,observation,2016-01-01,400
322,3.0,1.3257669986649963,4956205,equity_garman_klass_variance,global,observation,2016-01-01,400
322,4.0,3.2217248008374657,4956205,equity_garman_klass_variance,global,observation,2016-01-01,400
323,1.0,0.6503748305041325,4954680,equity_garman_klass_variance,global,observation,2016-01-01,400
323,1.5,0.6637503451613614,4954680,equity_garman_klass_variance,global,observation,2016-01-01,400
323,2.0,0.7586604766022684,4954680,equity_garman_klass_variance,global,observation,2016-01-01,400
323,3.0,1.3253090415822455,4954680,equity_garman_klass_variance,global,observation,2016-01-01,400
323,4.0,3.2190299001789775,4954680,equity_garman_klass_variance,global,observation,2016-01-01,400
324,1.0,0.6507967795796635,4953155,equity_garman_klass_variance,global,observation,2016-01-01,400
324,1.5,0.6642824729555424,4953155,equity_garman_klass_variance,global,observation,2016-01-01,400
324,2.0,0.7592874517787279,4953155,equity_garman_klass_variance,global,observation,2016-01-01,400
324,3.0,1.3256236763514522,4953155,equity_garman_klass_variance,global,observation,2016-01-01,400
324,4.0,3.2144183722819,4953155,equity_garman_klass_variance,global,observation,2016-01-01,400
325,1.0,0.650880066285123,4951630,equity_garman_klass_variance,global,observation,2016-01-01,400
325,1.5,0.6645457639360502,4951630,equity_garman_klass_variance,global,observation,2016-01-01,400
325,2.0,0.7598231645770026,4951630,equity_garman_klass_variance,global,observation,2016-01-01,400
325,3.0,1.32763154682423,4951630,equity_garman_klass_variance,global,observation,2016-01-01,400
325,4.0,3.2233567140913486,4951630,equity_garman_klass_variance,global,observation,2016-01-01,400
326,1.0,0.6511707917154171,4950105,equity_garman_klass_variance,global,observation,2016-01-01,400
326,1.5,0.6650757988321994,4950105,equity_garman_klass_variance,global,observation,2016-01-01,400
326,2.0,0.7606896044860596,4950105,equity_garman_klass_variance,global,observation,2016-01-01,400
326,3.0,1.3296698379850462,4950105,equity_garman_klass_variance,global,observation,2016-01-01,400
326,4.0,3.228436944136694,4950105,equity_garman_klass_variance,global,observation,2016-01-01,400
327,1.0,0.6518936570123325,4948580,equity_garman_klass_variance,global,observation,2016-01-01,400
327,1.5,0.6660615277406767,4948580,equity_garman_klass_variance,global,observation,2016-01-01,400
327,2.0,0.7620110902949164,4948580,equity_garman_klass_variance,global,observation,2016-01-01,400
327,3.0,1.3323909061207333,4948580,equity_garman_klass_variance,global,observation,2016-01-01,400
327,4.0,3.237671734590013,4948580,equity_garman_klass_variance,global,observation,2016-01-01,400
328,1.0,0.6523074322820301,4947055,equity_garman_klass_variance,global,observation,2016-01-01,400
328,1.5,0.6667428733929197,4947055,equity_garman_klass_variance,global,observation,2016-01-01,400
328,2.0,0.7631121593347767,4947055,equity_garman_klass_variance,global,observation,2016-01-01,400
328,3.0,1.335295999407946,4947055,equity_garman_klass_variance,global,observation,2016-01-01,400
328,4.0,3.2445957521016626,4947055,equity_garman_klass_variance,global,observation,2016-01-01,400
329,1.0,0.6529171352621215,4945530,equity_garman_klass_variance,global,observation,2016-01-01,400
329,1.5,0.6676393149468368,4945530,equity_garman_klass_variance,global,observation,2016-01-01,400
329,2.0,0.764379513909888,4945530,equity_garman_klass_variance,global,observation,2016-01-01,400
329,3.0,1.3381825666192952,4945530,equity_garman_klass_variance,global,observation,2016-01-01,400
329,4.0,3.254110316490793,4945530,equity_garman_klass_variance,global,observation,2016-01-01,400
330,1.0,0.6530340315431526,4944005,equity_garman_klass_variance,global,observation,2016-01-01,400
330,1.5,0.6677312954600882,4944005,equity_garman_klass_variance,global,observation,2016-01-01,400
330,2.0,0.7644411417012644,4944005,equity_garman_klass_variance,global,observation,2016-01-01,400
330,3.0,1.3381463721542977,4944005,equity_garman_klass_variance,global,observation,2016-01-01,400
330,4.0,3.2533098366511615,4944005,equity_garman_klass_variance,global,observation,2016-01-01,400
331,1.0,0.653410572938405,4942480,equity_garman_klass_variance,global,observation,2016-01-01,400
331,1.5,0.668137799713527,4942480,equity_garman_klass_variance,global,observation,2016-01-01,400
331,2.0,0.7647347924927097,4942480,equity_garman_klass_variance,global,observation,2016-01-01,400
331,3.0,1.3367725875502523,4942480,equity_garman_klass_variance,global,observation,2016-01-01,400
331,4.0,3.241667442609205,4942480,equity_garman_klass_variance,global,observation,2016-01-01,400
332,1.0,0.6535087512753177,4940955,equity_garman_klass_variance,global,observation,2016-01-01,400
332,1.5,0.6684437823491193,4940955,equity_garman_klass_variance,global,observation,2016-01-01,400
332,2.0,0.7654211569924954,4940955,equity_garman_klass_variance,global,observation,2016-01-01,400
332,3.0,1.339349224457211,4940955,equity_garman_klass_variance,global,observation,2016-01-01,400
332,4.0,3.2504603289982574,4940955,equity_garman_klass_variance,global,observation,2016-01-01,400
333,1.0,0.6535671313320512,4939430,equity_garman_klass_variance,global,observation,2016-01-01,400
333,1.5,0.6684961295315346,4939430,equity_garman_klass_variance,global,observation,2016-01-01,400
333,2.0,0.7654456448408835,4939430,equity_garman_klass_variance,global,observation,2016-01-01,400
333,3.0,1.339142964400869,4939430,equity_garman_klass_variance,global,observation,2016-01-01,400
333,4.0,3.2484595279311343,4939430,equity_garman_klass_variance,global,observation,2016-01-01,400
334,1.0,0.6540574049414064,4937905,equity_garman_klass_variance,global,observation,2016-01-01,400
334,1.5,0.669172575154263,4937905,equity_garman_klass_variance,global,observation,2016-01-01,400
334,2.0,0.7663497473378084,4937905,equity_garman_klass_variance,global,observation,2016-01-01,400
334,3.0,1.340550099453468,4937905,equity_garman_klass_variance,global,observation,2016-01-01,400
334,4.0,3.24942727778383,4937905,equity_garman_klass_variance,global,observation,2016-01-01,400
335,1.0,0.6543751201167946,4936380,equity_garman_klass_variance,global,observation,2016-01-01,400
335,1.5,0.6698686702510028,4936380,equity_garman_klass_variance,global,observation,2016-01-01,400
335,2.0,0.7676915147287087,4936380,equity_garman_klass_variance,global,observation,2016-01-01,400
335,3.0,1.3453956312947315,4936380,equity_garman_klass_variance,global,observation,2016-01-01,400
335,4.0,3.268512442035585,4936380,equity_garman_klass_variance,global,observation,2016-01-01,400
336,1.0,0.6545003936302839,4934855,equity_garman_klass_variance,global,observation,2016-01-01,400
336,1.5,0.6700531519958511,4934855,equity_garman_klass_variance,global,observation,2016-01-01,400
336,2.0,0.7679452311412278,4934855,equity_garman_klass_variance,global,observation,2016-01-01,400
336,3.0,1.3457306162757767,4934855,equity_garman_klass_variance,global,observation,2016-01-01,400
336,4.0,3.268920215084254,4934855,equity_garman_klass_variance,global,observation,2016-01-01,400
337,1.0,0.6548667414983744,4933330,equity_garman_klass_variance,global,observation,2016-01-01,400
337,1.5,0.6706177796906401,4933330,equity_garman_klass_variance,global,observation,2016-01-01,400
337,2.0,0.768768359635576,4933330,equity_garman_klass_variance,global,observation,2016-01-01,400
337,3.0,1.3473059135067467,4933330,equity_garman_klass_variance,global,observation,2016-01-01,400
337,4.0,3.269149350211893,4933330,equity_garman_klass_variance,global,observation,2016-01-01,400
338,1.0,0.6552375985847853,4931805,equity_garman_klass_variance,global,observation,2016-01-01,400
338,1.5,0.6713512055197847,4931805,equity_garman_klass_variance,global,observation,2016-01-01,400
338,2.0,0.7701011866570193,4931805,equity_garman_klass_variance,global,observation,2016-01-01,400
338,3.0,1.3513186038033238,4931805,equity_garman_klass_variance,global,observation,2016-01-01,400
338,4.0,3.2818296622871905,4931805,equity_garman_klass_variance,global,observation,2016-01-01,400
339,1.0,0.6555544596050215,4930280,equity_garman_klass_variance,global,observation,2016-01-01,400
339,1.5,0.6718946540630584,4930280,equity_garman_klass_variance,global,observation,2016-01-01,400
339,2.0,0.770937148413613,4930280,equity_garman_klass_variance,global,observation,2016-01-01,400
339,3.0,1.353380515935058,4930280,equity_garman_klass_variance,global,observation,2016-01-01,400
339,4.0,3.289078003966,4930280,equity_garman_klass_variance,global,observation,2016-01-01,400
340,1.0,0.6557584019008674,4928755,equity_garman_klass_variance,global,observation,2016-01-01,400
340,1.5,0.6723120266239397,4928755,equity_garman_klass_variance,global,observation,2016-01-01,400
340,2.0,0.771688593172267,4928755,equity_garman_klass_variance,global,observation,2016-01-01,400
340,3.0,1.3557089073252184,4928755,equity_garman_klass_variance,global,observation,2016-01-01,400
340,4.0,3.2968049379370368,4928755,equity_garman_klass_variance,global,observation,2016-01-01,400
341,1.0,0.6563330841783237,4927230,equity_garman_klass_variance,global,observation,2016-01-01,400
341,1.5,0.6730973750468835,4927230,equity_garman_klass_variance,global,observation,2016-01-01,400
341,2.0,0.7727611433691168,4927230,equity_garman_klass_variance,global,observation,2016-01-01,400
341,3.0,1.3576691001148617,4927230,equity_garman_klass_variance,global,observation,2016-01-01,400
341,4.0,3.3003616303411993,4927230,equity_garman_klass_variance,global,observation,2016-01-01,400
342,1.0,0.656166360499143,4925705,equity_garman_klass_variance,global,observation,2016-01-01,400
342,1.5,0.6728528145077599,4925705,equity_garman_klass_variance,global,observation,2016-01-01,400
342,2.0,0.7724213113944021,4925705,equity_garman_klass_variance,global,observation,2016-01-01,400
342,3.0,1.3571172188950817,4925705,equity_garman_klass_variance,global,observation,2016-01-01,400
342,4.0,3.300189538693328,4925705,equity_garman_klass_variance,global,observation,2016-01-01,400
343,1.0,0.657044875508579,4924180,equity_garman_klass_variance,global,observation,2016-01-01,400
343,1.5,0.6741988186429091,4924180,equity_garman_klass_variance,global,observation,2016-01-01,400
343,2.0,0.7744485833354864,4924180,equity_garman_klass_variance,global,observation,2016-01-01,400
343,3.0,1.361679565797013,4924180,equity_garman_klass_variance,global,observation,2016-01-01,400
343,4.0,3.308118762174789,4924180,equity_garman_klass_variance,global,observation,2016-01-01,400
344,1.0,0.6571349351092591,4922655,equity_garman_klass_variance,global,observation,2016-01-01,400
344,1.5,0.674319502596937,4922655,equity_garman_klass_variance,global,observation,2016-01-01,400
344,2.0,0.774534109224334,4922655,equity_garman_klass_variance,global,observation,2016-01-01,400
344,3.0,1.3610567588970728,4922655,equity_garman_klass_variance,global,observation,2016-01-01,400
344,4.0,3.3037212418778985,4922655,equity_garman_klass_variance,global,observation,2016-01-01,400
345,1.0,0.6573274902099944,4921130,equity_garman_klass_variance,global,observation,2016-01-01,400
345,1.5,0.674620992942589,4921130,equity_garman_klass_variance,global,observation,2016-01-01,400
345,2.0,0.7750018293018446,4921130,equity_garman_klass_variance,global,observation,2016-01-01,400
345,3.0,1.3625874177989388,4921130,equity_garman_klass_variance,global,observation,2016-01-01,400
345,4.0,3.3119355768613388,4921130,equity_garman_klass_variance,global,observation,2016-01-01,400
346,1.0,0.6574797817447943,4919605,equity_garman_klass_variance,global,observation,2016-01-01,400
346,1.5,0.6750329891477044,4919605,equity_garman_klass_variance,global,observation,2016-01-01,400
346,2.0,0.7757918728422266,4919605,equity_garman_klass_variance,global,observation,2016-01-01,400
346,3.0,1.3642742134851962,4919605,equity_garman_klass_variance,global,observation,2016-01-01,400
346,4.0,3.3102039772041953,4919605,equity_garman_klass_variance,global,observation,2016-01-01,400
347,1.0,0.6577356290490323,4918080,equity_garman_klass_variance,global,observation,2016-01-01,400
347,1.5,0.6754011127205852,4918080,equity_garman_klass_variance,global,observation,2016-01-01,400
347,2.0,0.7763152917566369,4918080,equity_garman_klass_variance,global,observation,2016-01-01,400
347,3.0,1.3655008698222146,4918080,equity_garman_klass_variance,global,observation,2016-01-01,400
347,4.0,3.314304783491074,4918080,equity_garman_klass_variance,global,observation,2016-01-01,400
348,1.0,0.6581049216517553,4916555,equity_garman_klass_variance,global,observation,2016-01-01,400
348,1.5,0.6756816421013715,4916555,equity_garman_klass_variance,global,observation,2016-01-01,400
348,2.0,0.7764188803667267,4916555,equity_garman_klass_variance,global,observation,2016-01-01,400
348,3.0,1.3647516777442847,4916555,equity_garman_klass_variance,global,observation,2016-01-01,400
348,4.0,3.3111483063244296,4916555,equity_garman_klass_variance,global,observation,2016-01-01,400
349,1.0,0.6585207271490559,4915030,equity_garman_klass_variance,global,observation,2016-01-01,400
349,1.5,0.6762023309111356,4915030,equity_garman_klass_variance,global,observation,2016-01-01,400
349,2.0,0.7770038240704606,4915030,equity_garman_klass_variance,global,observation,2016-01-01,400
349,3.0,1.3656799638304846,4915030,equity_garman_klass_variance,global,observation,2016-01-01,400
349,4.0,3.315983590139117,4915030,equity_garman_klass_variance,global,observation,2016-01-01,400
350,1.0,0.6591434936955659,4913505,equity_garman_klass_variance,global,observation,2016-01-01,400
350,1.5,0.6771718852768784,4913505,equity_garman_klass_variance,global,observation,2016-01-01,400
350,2.0,0.7785879932024858,4913505,equity_garman_klass_variance,global,observation,2016-01-01,400
350,3.0,1.3706595420736583,4913505,equity_garman_klass_variance,global,observation,2016-01-01,400
350,4.0,3.334213894434981,4913505,equity_garman_klass_variance,global,observation,2016-01-01,400
351,1.0,0.6592581738392569,4911980,equity_garman_klass_variance,global,observation,2016-01-01,400
351,1.5,0.6771985386869466,4911980,equity_garman_klass_variance,global,observation,2016-01-01,400
351,2.0,0.7782740153109318,4911980,equity_garman_klass_variance,global,observation,2016-01-01,400
351,3.0,1.3672042159578215,4911980,equity_garman_klass_variance,global,observation,2016-01-01,400
351,4.0,3.314367053363788,4911980,equity_garman_klass_variance,global,observation,2016-01-01,400
352,1.0,0.6595495095454945,4910455,equity_garman_klass_variance,global,observation,2016-01-01,400
352,1.5,0.6776927334105379,4910455,equity_garman_klass_variance,global,observation,2016-01-01,400
352,2.0,0.7791585050587508,4910455,equity_garman_klass_variance,global,observation,2016-01-01,400
352,3.0,1.3705667361183635,4910455,equity_garman_klass_variance,global,observation,2016-01-01,400
352,4.0,3.3287160827079805,4910455,equity_garman_klass_variance,global,observation,2016-01-01,400
353,1.0,0.6596514553611552,4908930,equity_garman_klass_variance,global,observation,2016-01-01,400
353,1.5,0.6778741533851086,4908930,equity_garman_klass_variance,global,observation,2016-01-01,400
353,2.0,0.7793511316676649,4908930,equity_garman_klass_variance,global,observation,2016-01-01,400
353,3.0,1.3696103609366352,4908930,equity_garman_klass_variance,global,observation,2016-01-01,400
353,4.0,3.3184896028098025,4908930,equity_garman_klass_variance,global,observation,2016-01-01,400
354,1.0,0.6598330777435129,4907405,equity_garman_klass_variance,global,observation,2016-01-01,400
354,1.5,0.6780615584227265,4907405,equity_garman_klass_variance,global,observation,2016-01-01,400
354,2.0,0.7794866042650722,4907405,equity_garman_klass_variance,global,observation,2016-01-01,400
354,3.0,1.3694084102991364,4907405,equity_garman_klass_variance,global,observation,2016-01-01,400
354,4.0,3.31662173615807,4907405,equity_garman_klass_variance,global,observation,2016-01-01,400
355,1.0,0.6603849693885034,4905880,equity_garman_klass_variance,global,observation,2016-01-01,400
355,1.5,0.6789706659017337,4905880,equity_garman_klass_variance,global,observation,2016-01-01,400
355,2.0,0.7809684234606347,4905880,equity_garman_klass_variance,global,observation,2016-01-01,400
355,3.0,1.374043668220962,4905880,equity_garman_klass_variance,global,observation,2016-01-01,400
355,4.0,3.336329853798886,4905880,equity_garman_klass_variance,global,observation,2016-01-01,400
356,1.0,0.660455292898135,4904355,equity_garman_klass_variance,global,observation,2016-01-01,400
356,1.5,0.6789534220033815,4904355,equity_garman_klass_variance,global,observation,2016-01-01,400
356,2.0,0.7807593308016911,4904355,equity_garman_klass_variance,global,observation,2016-01-01,400
356,3.0,1.3723101937444457,4904355,equity_garman_klass_variance,global,observation,2016-01-01,400
356,4.0,3.32535591430215,4904355,equity_garman_klass_variance,global,observation,2016-01-01,400
357,1.0,0.6606563822705459,4902830,equity_garman_klass_variance,global,observation,2016-01-01,400
357,1.5,0.679285599280058,4902830,equity_garman_klass_variance,global,observation,2016-01-01,400
357,2.0,0.7812720482987083,4902830,equity_garman_klass_variance,global,observation,2016-01-01,400
357,3.0,1.3734565807536463,4902830,equity_garman_klass_variance,global,observation,2016-01-01,400
357,4.0,3.327976422646837,4902830,equity_garman_klass_variance,global,observation,2016-01-01,400
358,1.0,0.6607532333925075,4901305,equity_garman_klass_variance,global,observation,2016-01-01,400
358,1.5,0.6792681074937769,4901305,equity_garman_klass_variance,global,observation,2016-01-01,400
358,2.0,0.781073321538736,4901305,equity_garman_klass_variance,global,observation,2016-01-01,400
358,3.0,1.3726529445716136,4901305,equity_garman_klass_variance,global,observation,2016-01-01,400
358,4.0,3.325611391102121,4901305,equity_garman_klass_variance,global,observation,2016-01-01,400
359,1.0,0.6614632641729549,4899780,equity_garman_klass_variance,global,observation,2016-01-01,400
359,1.5,0.6802607457307829,4899780,equity_garman_klass_variance,global,observation,2016-01-01,400
359,2.0,0.7823587891961393,4899780,equity_garman_klass_variance,global,observation,2016-01-01,400
359,3.0,1.3741479962211702,4899780,equity_garman_klass_variance,global,observation,2016-01-01,400
359,4.0,3.3234956641661935,4899780,equity_garman_klass_variance,global,observation,2016-01-01,400
360,1.0,0.6615574664007194,4898255,equity_garman_klass_variance,global,observation,2016-01-01,400
360,1.5,0.6804867808751034,4898255,equity_garman_klass_variance,global,observation,2016-01-01,400
360,2.0,0.7828781352547944,4898255,equity_garman_klass_variance,global,observation,2016-01-01,400
360,3.0,1.3769317313549305,4898255,equity_garman_klass_variance,global,observation,2016-01-01,400
360,4.0,3.3382588973439273,4898255,equity_garman_klass_variance,global,observation,2016-01-01,400
361,1.0,0.6620474174779171,4896730,equity_garman_klass_variance,global,observation,2016-01-01,400
361,1.5,0.6809483721996598,4896730,equity_garman_klass_variance,global,observation,2016-01-01,400
361,2.0,0.7832077973296508,4896730,equity_garman_klass_variance,global,observation,2016-01-01,400
361,3.0,1.3760545973223999,4896730,equity_garman_klass_variance,global,observation,2016-01-01,400
361,4.0,3.3306165119269466,4896730,equity_garman_klass_variance,global,observation,2016-01-01,400
362,1.0,0.661994219368113,4895205,equity_garman_klass_variance,global,observation,2016-01-01,400
362,1.5,0.6808377767262385,4895205,equity_garman_klass_variance,global,observation,2016-01-01,400
362,2.0,0.7830475675138516,4895205,equity_garman_klass_variance,global,observation,2016-01-01,400
362,3.0,1.3760578967764299,4895205,equity_garman_klass_variance,global,observation,2016-01-01,400
362,4.0,3.3332042293783446,4895205,equity_garman_klass_variance,global,observation,2016-01-01,400
363,1.0,0.6619737594280721,4893680,equity_garman_klass_variance,global,observation,2016-01-01,400
363,1.5,0.6808209839151412,4893680,equity_garman_klass_variance,global,observation,2016-01-01,400
363,2.0,0.7831719734439864,4893680,equity_garman_klass_variance,global,observation,2016-01-01,400
363,3.0,1.3778829158643535,4893680,equity_garman_klass_variance,global,observation,2016-01-01,400
363,4.0,3.3438600714361506,4893680,equity_garman_klass_variance,global,observation,2016-01-01,400
364,1.0,0.66196659026995,4892155,equity_garman_klass_variance,global,observation,2016-01-01,400
364,1.5,0.6807598450820258,4892155,equity_garman_klass_variance,global,observation,2016-01-01,400
364,2.0,0.782987616096881,4892155,equity_garman_klass_variance,global,observation,2016-01-01,400
364,3.0,1.3771427756120014,4892155,equity_garman_klass_variance,global,observation,2016-01-01,400
364,4.0,3.343254923012973,4892155,equity_garman_klass_variance,global,observation,2016-01-01,400
365,1.0,0.6621207190697765,4890630,equity_garman_klass_variance,global,observation,2016-01-01,400
365,1.5,0.6809440714374562,4890630,equity_garman_klass_variance,global,observation,2016-01-01,400
365,2.0,0.7832013839665777,4890630,equity_garman_klass_variance,global,observation,2016-01-01,400
365,3.0,1.3774005661627131,4890630,equity_garman_klass_variance,global,observation,2016-01-01,400
365,4.0,3.342865918396208,4890630,equity_garman_klass_variance,global,observation,2016-01-01,400
366,1.0,0.6616974132336527,4889105,equity_garman_klass_variance,global,observation,2016-01-01,400
366,1.5,0.6804702711433086,4889105,equity_garman_klass_variance,global,observation,2016-01-01,400
366,2.0,0.7827686668900767,4889105,equity_garman_klass_variance,global,observation,2016-01-01,400
366,3.0,1.3777823247319223,4889105,equity_garman_klass_variance,global,observation,2016-01-01,400
366,4.0,3.348189419069045,4889105,equity_garman_klass_variance,global,observation,2016-01-01,400
367,1.0,0.6621058544348436,4887580,equity_garman_klass_variance,global,observation,2016-01-01,400
367,1.5,0.6809910738617456,4887580,equity_garman_klass_variance,global,observation,2016-01-01,400
367,2.0,0.78341546369098,4887580,equity_garman_klass_variance,global,observation,2016-01-01,400
367,3.0,1.3788582414823645,4887580,equity_garman_klass_variance,global,observation,2016-01-01,400
367,4.0,3.3495497656130016,4887580,equity_garman_klass_variance,global,observation,2016-01-01,400
