Lag,q,Moment,Observations,Table,Population
353,3.0,48.79902748512908,1348,crypto_parkinson_variance,LUNA
353,4.0,209.40773709553977,1348,crypto_parkinson_variance,LUNA
354,1.0,2.970398551514821,1346,crypto_parkinson_variance,LUNA
354,1.5,5.822350095810398,1346,crypto_parkinson_variance,LUNA
354,2.0,11.703167371771332,1346,crypto_parkinson_variance,LUNA
354,3.0,48.976659252337555,1346,crypto_parkinson_variance,LUNA
354,4.0,210.27014657852482,1346,crypto_parkinson_variance,LUNA
355,1.0,2.969734112477854,1345,crypto_parkinson_variance,LUNA
355,1.5,5.817059956321519,1345,crypto_parkinson_variance,LUNA
355,2.0,11.681128318964904,1345,crypto_parkinson_variance,LUNA
355,3.0,48.77955725438567,1345,crypto_parkinson_variance,LUNA
355,4.0,208.9827039452231,1345,crypto_parkinson_variance,LUNA
356,1.0,2.957843868249627,1341,crypto_parkinson_variance,LUNA
356,1.5,5.801896706060558,1341,crypto_parkinson_variance,LUNA
356,2.0,11.663549501813563,1341,crypto_parkinson_variance,LUNA
356,3.0,48.78447190730212,1341,crypto_parkinson_variance,LUNA
356,4.0,209.32251123752994,1341,crypto_parkinson_variance,LUNA
357,1.0,2.9617189050024706,1345,crypto_parkinson_variance,LUNA
357,1.5,5.798567656278721,1345,crypto_parkinson_variance,LUNA
357,2.0,11.640112967168914,1345,crypto_parkinson_variance,LUNA
357,3.0,48.574529358468325,1345,crypto_parkinson_variance,LUNA
357,4.0,207.92276847555564,1345,crypto_parkinson_variance,LUNA
358,1.0,2.967938661521682,1346,crypto_parkinson_variance,LUNA
358,1.5,5.805085113511401,1346,crypto_parkinson_variance,LUNA
358,2.0,11.642010683847705,1346,crypto_parkinson_variance,LUNA
358,3.0,48.51417730142944,1346,crypto_parkinson_variance,LUNA
358,4.0,207.47670844271872,1346,crypto_parkinson_variance,LUNA
359,1.0,2.9683957198768005,1342,crypto_parkinson_variance,LUNA
359,1.5,5.806306413969793,1342,crypto_parkinson_variance,LUNA
359,2.0,11.649347408011895,1342,crypto_parkinson_variance,LUNA
359,3.0,48.605629120692385,1342,crypto_parkinson_variance,LUNA
359,4.0,208.16950151980276,1342,crypto_parkinson_variance,LUNA
360,1.0,2.962611312865684,1342,crypto_parkinson_variance,LUNA
360,1.5,5.791751769120849,1342,crypto_parkinson_variance,LUNA
360,2.0,11.612952158989195,1342,crypto_parkinson_variance,LUNA
360,3.0,48.39686279098718,1342,crypto_parkinson_variance,LUNA
360,4.0,207.1017682761953,1342,crypto_parkinson_variance,LUNA
361,1.0,2.9689393018020946,1343,crypto_parkinson_variance,LUNA
361,1.5,5.804135976854808,1343,crypto_parkinson_variance,LUNA
361,2.0,11.640980702768823,1343,crypto_parkinson_variance,LUNA
361,3.0,48.57188211478419,1343,crypto_parkinson_variance,LUNA
361,4.0,208.14118726168377,1343,crypto_parkinson_variance,LUNA
362,1.0,2.9732970094916116,1339,crypto_parkinson_variance,LUNA
362,1.5,5.819887192693935,1339,crypto_parkinson_variance,LUNA
362,2.0,11.684070660464103,1339,crypto_parkinson_variance,LUNA
362,3.0,48.823849593086564,1339,crypto_parkinson_variance,LUNA
362,4.0,209.47883015722502,1339,crypto_parkinson_variance,LUNA
363,1.0,2.968277223869686,1338,crypto_parkinson_variance,LUNA
363,1.5,5.81128125061267,1338,crypto_parkinson_variance,LUNA
363,2.0,11.669493428431437,1338,crypto_parkinson_variance,LUNA
363,3.0,48.768559676183905,1338,crypto_parkinson_variance,LUNA
363,4.0,209.1684401860877,1338,crypto_parkinson_variance,LUNA
364,1.0,2.9546172350588447,1335,crypto_parkinson_variance,LUNA
364,1.5,5.77947701410253,1335,crypto_parkinson_variance,LUNA
364,2.0,11.600475531400347,1335,crypto_parkinson_variance,LUNA
364,3.0,48.44792971819656,1335,crypto_parkinson_variance,LUNA
364,4.0,207.63523047452597,1335,crypto_parkinson_variance,LUNA
365,1.0,2.9487243037250708,1339,crypto_parkinson_variance,LUNA
365,1.5,5.768824608236226,1339,crypto_parkinson_variance,LUNA
365,2.0,11.580588934544611,1339,crypto_parkinson_variance,LUNA
365,3.0,48.391360541428604,1339,crypto_parkinson_variance,LUNA
365,4.0,207.56318332379576,1339,crypto_parkinson_variance,LUNA
366,1.0,2.958119889943173,1335,crypto_parkinson_variance,LUNA
366,1.5,5.784788349644228,1335,crypto_parkinson_variance,LUNA
366,2.0,11.606012857731788,1335,crypto_parkinson_variance,LUNA
366,3.0,48.45316088570159,1335,crypto_parkinson_variance,LUNA
366,4.0,207.70006834002143,1335,crypto_parkinson_variance,LUNA
367,1.0,2.9556570190674303,1335,crypto_parkinson_variance,LUNA
367,1.5,5.770340323391077,1335,crypto_parkinson_variance,LUNA
367,2.0,11.567019473679515,1335,crypto_parkinson_variance,LUNA
367,3.0,48.2494671953505,1335,crypto_parkinson_variance,LUNA
367,4.0,206.74869349042515,1335,crypto_parkinson_variance,LUNA
368,1.0,2.9477394208025656,1335,crypto_parkinson_variance,LUNA
368,1.5,5.760078380726569,1335,crypto_parkinson_variance,LUNA
368,2.0,11.551142473796935,1335,crypto_parkinson_variance,LUNA
368,3.0,48.1981876360455,1335,crypto_parkinson_variance,LUNA
368,4.0,206.55469518338657,1335,crypto_parkinson_variance,LUNA
369,1.0,2.9547148258457634,1335,crypto_parkinson_variance,LUNA
369,1.5,5.77714815997636,1335,crypto_parkinson_variance,LUNA
369,2.0,11.59617687740822,1335,crypto_parkinson_variance,LUNA
369,3.0,48.50173722048937,1335,crypto_parkinson_variance,LUNA
369,4.0,208.3894042868445,1335,crypto_parkinson_variance,LUNA
370,1.0,2.938454276027682,1331,crypto_parkinson_variance,LUNA
370,1.5,5.741772564310035,1331,crypto_parkinson_variance,LUNA
370,2.0,11.51803646226094,1331,crypto_parkinson_variance,LUNA
370,3.0,48.09510516055396,1331,crypto_parkinson_variance,LUNA
370,4.0,206.21568934425468,1331,crypto_parkinson_variance,LUNA
371,1.0,2.9343682872968593,1332,crypto_parkinson_variance,LUNA
371,1.5,5.733932057661142,1332,crypto_parkinson_variance,LUNA
371,2.0,11.508159176594539,1332,crypto_parkinson_variance,LUNA
371,3.0,48.12228471891187,1332,crypto_parkinson_variance,LUNA
371,4.0,206.63496741985068,1332,crypto_parkinson_variance,LUNA
372,1.0,2.9294205297723885,1331,crypto_parkinson_variance,LUNA
372,1.5,5.7263483375066615,1331,crypto_parkinson_variance,LUNA
372,2.0,11.488548070260943,1331,crypto_parkinson_variance,LUNA
372,3.0,47.96635357072597,1331,crypto_parkinson_variance,LUNA
372,4.0,205.58662933501938,1331,crypto_parkinson_variance,LUNA
373,1.0,2.9296128638390986,1330,crypto_parkinson_variance,LUNA
373,1.5,5.727611331333631,1330,crypto_parkinson_variance,LUNA
373,2.0,11.492617721420801,1330,crypto_parkinson_variance,LUNA
373,3.0,47.99025002334341,1330,crypto_parkinson_variance,LUNA
373,4.0,205.7316351993936,1330,crypto_parkinson_variance,LUNA
374,1.0,2.923250739626066,1329,crypto_parkinson_variance,LUNA
374,1.5,5.70667074965915,1329,crypto_parkinson_variance,LUNA
374,2.0,11.44177735744273,1329,crypto_parkinson_variance,LUNA
374,3.0,47.74222276223981,1329,crypto_parkinson_variance,LUNA
374,4.0,204.58274903347163,1329,crypto_parkinson_variance,LUNA
375,1.0,2.91951757392546,1328,crypto_parkinson_variance,LUNA
375,1.5,5.701793203301343,1328,crypto_parkinson_variance,LUNA
375,2.0,11.436529723933505,1328,crypto_parkinson_variance,LUNA
375,3.0,47.77299375502646,1328,crypto_parkinson_variance,LUNA
375,4.0,205.02673426386036,1328,crypto_parkinson_variance,LUNA
376,1.0,2.907031421410408,1326,crypto_parkinson_variance,LUNA
376,1.5,5.677178148303787,1326,crypto_parkinson_variance,LUNA
376,2.0,11.385768437557543,1326,crypto_parkinson_variance,LUNA
376,3.0,47.55080092741748,1326,crypto_parkinson_variance,LUNA
376,4.0,204.0784806913126,1326,crypto_parkinson_variance,LUNA
377,1.0,2.8960496779291325,1326,crypto_parkinson_variance,LUNA
377,1.5,5.651776018755827,1326,crypto_parkinson_variance,LUNA
377,2.0,11.334416326469961,1326,crypto_parkinson_variance,LUNA
377,3.0,47.3745966412571,1326,crypto_parkinson_variance,LUNA
377,4.0,203.5484522328093,1326,crypto_parkinson_variance,LUNA
378,1.0,2.906574733177189,1326,crypto_parkinson_variance,LUNA
378,1.5,5.667009130119794,1326,crypto_parkinson_variance,LUNA
378,2.0,11.359394006712307,1326,crypto_parkinson_variance,LUNA
378,3.0,47.456273442757315,1326,crypto_parkinson_variance,LUNA
378,4.0,203.78781153224503,1326,crypto_parkinson_variance,LUNA
379,1.0,2.9025849389522023,1326,crypto_parkinson_variance,LUNA
379,1.5,5.66079991948683,1326,crypto_parkinson_variance,LUNA
379,2.0,11.346715216891155,1326,crypto_parkinson_variance,LUNA
379,3.0,47.37329419617565,1326,crypto_parkinson_variance,LUNA
379,4.0,203.25336268715958,1326,crypto_parkinson_variance,LUNA
380,1.0,2.8836495399024527,1322,crypto_parkinson_variance,LUNA
380,1.5,5.625061951134429,1322,crypto_parkinson_variance,LUNA
380,2.0,11.277003806919682,1322,crypto_parkinson_variance,LUNA
380,3.0,47.07536090327048,1322,crypto_parkinson_variance,LUNA
380,4.0,201.83581978016338,1322,crypto_parkinson_variance,LUNA
381,1.0,2.8760226095908474,1320,crypto_parkinson_variance,LUNA
381,1.5,5.607611702033766,1320,crypto_parkinson_variance,LUNA
381,2.0,11.235375291587191,1320,crypto_parkinson_variance,LUNA
381,3.0,46.854818015112116,1320,crypto_parkinson_variance,LUNA
381,4.0,200.7740659413323,1320,crypto_parkinson_variance,LUNA
382,1.0,2.8793445335903787,1320,crypto_parkinson_variance,LUNA
382,1.5,5.603042808523961,1320,crypto_parkinson_variance,LUNA
382,2.0,11.2134415774624,1320,crypto_parkinson_variance,LUNA
382,3.0,46.71615712895142,1320,crypto_parkinson_variance,LUNA
382,4.0,200.09964244593448,1320,crypto_parkinson_variance,LUNA
383,1.0,2.8674361178755414,1317,crypto_parkinson_variance,LUNA
383,1.5,5.583510490581877,1317,crypto_parkinson_variance,LUNA
383,2.0,11.179433833346028,1317,crypto_parkinson_variance,LUNA
383,3.0,46.5730983001704,1317,crypto_parkinson_variance,LUNA
383,4.0,199.31053364050052,1317,crypto_parkinson_variance,LUNA
384,1.0,2.854671380894432,1320,crypto_parkinson_variance,LUNA
384,1.5,5.56076179682241,1320,crypto_parkinson_variance,LUNA
384,2.0,11.136861831292316,1320,crypto_parkinson_variance,LUNA
384,3.0,46.39304982753811,1320,crypto_parkinson_variance,LUNA
384,4.0,198.4160214556936,1320,crypto_parkinson_variance,LUNA
385,1.0,2.8483367202052055,1315,crypto_parkinson_variance,LUNA
385,1.5,5.542548389793733,1315,crypto_parkinson_variance,LUNA
385,2.0,11.093513649931387,1315,crypto_parkinson_variance,LUNA
385,3.0,46.184652167010974,1315,crypto_parkinson_variance,LUNA
385,4.0,197.47683519596663,1315,crypto_parkinson_variance,LUNA
386,1.0,2.839990541041181,1316,crypto_parkinson_variance,LUNA
386,1.5,5.520077259522257,1316,crypto_parkinson_variance,LUNA
386,2.0,11.039605675539375,1316,crypto_parkinson_variance,LUNA
386,3.0,45.929980029339355,1316,crypto_parkinson_variance,LUNA
386,4.0,196.43863135518288,1316,crypto_parkinson_variance,LUNA
387,1.0,2.835650514391684,1315,crypto_parkinson_variance,LUNA
387,1.5,5.509893861705079,1315,crypto_parkinson_variance,LUNA
387,2.0,11.015493143877732,1315,crypto_parkinson_variance,LUNA
387,3.0,45.82358386953582,1315,crypto_parkinson_variance,LUNA
387,4.0,196.0798745154755,1315,crypto_parkinson_variance,LUNA
388,1.0,2.8222707371254074,1317,crypto_parkinson_variance,LUNA
388,1.5,5.480266262718329,1317,crypto_parkinson_variance,LUNA
388,2.0,10.951663166566737,1317,crypto_parkinson_variance,LUNA
388,3.0,45.51361470947208,1317,crypto_parkinson_variance,LUNA
388,4.0,194.49596916656785,1317,crypto_parkinson_variance,LUNA
389,1.0,2.8265235279379524,1316,crypto_parkinson_variance,LUNA
389,1.5,5.4775832166149465,1316,crypto_parkinson_variance,LUNA
389,2.0,10.930313970668628,1316,crypto_parkinson_variance,LUNA
389,3.0,45.34236835377971,1316,crypto_parkinson_variance,LUNA
389,4.0,193.5471399155524,1316,crypto_parkinson_variance,LUNA
390,1.0,2.818546875249318,1313,crypto_parkinson_variance,LUNA
390,1.5,5.468737924407249,1313,crypto_parkinson_variance,LUNA
390,2.0,10.922055263911979,1313,crypto_parkinson_variance,LUNA
390,3.0,45.362882875838146,1313,crypto_parkinson_variance,LUNA
390,4.0,193.86349522118394,1313,crypto_parkinson_variance,LUNA
391,1.0,2.808140429151973,1314,crypto_parkinson_variance,LUNA
391,1.5,5.4495543152397925,1314,crypto_parkinson_variance,LUNA
391,2.0,10.889475558476422,1314,crypto_parkinson_variance,LUNA
391,3.0,45.276440076054826,1314,crypto_parkinson_variance,LUNA
391,4.0,193.61577225307792,1314,crypto_parkinson_variance,LUNA
392,1.0,2.798699692997832,1313,crypto_parkinson_variance,LUNA
392,1.5,5.4201447477757325,1313,crypto_parkinson_variance,LUNA
392,2.0,10.81641294485824,1313,crypto_parkinson_variance,LUNA
392,3.0,44.874314303339034,1313,crypto_parkinson_variance,LUNA
392,4.0,191.43579170330315,1313,crypto_parkinson_variance,LUNA
393,1.0,2.798173958287924,1314,crypto_parkinson_variance,LUNA
393,1.5,5.427456702219083,1314,crypto_parkinson_variance,LUNA
393,2.0,10.8397124234276,1314,crypto_parkinson_variance,LUNA
393,3.0,45.0159512336841,1314,crypto_parkinson_variance,LUNA
393,4.0,192.26401432084663,1314,crypto_parkinson_variance,LUNA
394,1.0,2.7967645515691277,1312,crypto_parkinson_variance,LUNA
394,1.5,5.422831119219621,1312,crypto_parkinson_variance,LUNA
394,2.0,10.823314739100814,1312,crypto_parkinson_variance,LUNA
394,3.0,44.88096148185005,1312,crypto_parkinson_variance,LUNA
394,4.0,191.4552369235522,1312,crypto_parkinson_variance,LUNA
395,1.0,2.791634887476383,1310,crypto_parkinson_variance,LUNA
395,1.5,5.409757550390446,1310,crypto_parkinson_variance,LUNA
395,2.0,10.797344725205694,1310,crypto_parkinson_variance,LUNA
395,3.0,44.79036540861587,1310,crypto_parkinson_variance,LUNA
395,4.0,191.08626407679463,1310,crypto_parkinson_variance,LUNA
396,1.0,2.7871374301935474,1309,crypto_parkinson_variance,LUNA
396,1.5,5.402821809010627,1309,crypto_parkinson_variance,LUNA
396,2.0,10.783233074957392,1309,crypto_parkinson_variance,LUNA
396,3.0,44.719084658495255,1309,crypto_parkinson_variance,LUNA
396,4.0,190.778571380933,1309,crypto_parkinson_variance,LUNA
397,1.0,2.7908306867855863,1308,crypto_parkinson_variance,LUNA
397,1.5,5.404692118369793,1308,crypto_parkinson_variance,LUNA
397,2.0,10.778450878329743,1308,crypto_parkinson_variance,LUNA
397,3.0,44.65380707915099,1308,crypto_parkinson_variance,LUNA
397,4.0,190.35198883132207,1308,crypto_parkinson_variance,LUNA
398,1.0,2.7870733111783057,1308,crypto_parkinson_variance,LUNA
398,1.5,5.397372049272699,1308,crypto_parkinson_variance,LUNA
398,2.0,10.766824273613228,1308,crypto_parkinson_variance,LUNA
398,3.0,44.63180055133378,1308,crypto_parkinson_variance,LUNA
398,4.0,190.337213684134,1308,crypto_parkinson_variance,LUNA
399,1.0,2.7873743208123187,1307,crypto_parkinson_variance,LUNA
399,1.5,5.391550013666112,1307,crypto_parkinson_variance,LUNA
399,2.0,10.740141060095533,1307,crypto_parkinson_variance,LUNA
399,3.0,44.41298797180741,1307,crypto_parkinson_variance,LUNA
399,4.0,189.07670208610392,1307,crypto_parkinson_variance,LUNA
400,1.0,2.785933969480271,1307,crypto_parkinson_variance,LUNA
400,1.5,5.389963709117055,1307,crypto_parkinson_variance,LUNA
400,2.0,10.737875621684488,1307,crypto_parkinson_variance,LUNA
400,3.0,44.38674235333635,1307,crypto_parkinson_variance,LUNA
400,4.0,188.7617597336969,1307,crypto_parkinson_variance,LUNA
1,1.0,0.47726572445151505,1694,crypto_parkinson_variance,DOGE
1,1.5,0.40287194634582124,1694,crypto_parkinson_variance,DOGE
1,2.0,0.3711382260653611,1694,crypto_parkinson_variance,DOGE
1,3.0,0.3870955057722953,1694,crypto_parkinson_variance,DOGE
1,4.0,0.5059841004962627,1694,crypto_parkinson_variance,DOGE
2,1.0,0.5251291987834155,1693,crypto_parkinson_variance,DOGE
2,1.5,0.46779170536955494,1693,crypto_parkinson_variance,DOGE
2,2.0,0.455330991370903,1693,crypto_parkinson_variance,DOGE
2,3.0,0.532045030680671,1693,crypto_parkinson_variance,DOGE
2,4.0,0.784152280234085,1693,crypto_parkinson_variance,DOGE
3,1.0,0.5556588358828873,1691,crypto_parkinson_variance,DOGE
3,1.5,0.5074010425795796,1691,crypto_parkinson_variance,DOGE
3,2.0,0.505143170740871,1691,crypto_parkinson_variance,DOGE
3,3.0,0.6109983984892531,1691,crypto_parkinson_variance,DOGE
3,4.0,0.9122979687434841,1691,crypto_parkinson_variance,DOGE
4,1.0,0.5824856748000012,1689,crypto_parkinson_variance,DOGE
4,1.5,0.5404189757435373,1689,crypto_parkinson_variance,DOGE
4,2.0,0.5457286036958161,1689,crypto_parkinson_variance,DOGE
4,3.0,0.6777858959846216,1689,crypto_parkinson_variance,DOGE
4,4.0,1.038538490231075,1689,crypto_parkinson_variance,DOGE
5,1.0,0.5886962568499304,1688,crypto_parkinson_variance,DOGE
5,1.5,0.5556623551910874,1688,crypto_parkinson_variance,DOGE
5,2.0,0.5719226905104026,1688,crypto_parkinson_variance,DOGE
5,3.0,0.7396215072105459,1688,crypto_parkinson_variance,DOGE
5,4.0,1.1851972034950478,1688,crypto_parkinson_variance,DOGE
6,1.0,0.5944646563369022,1688,crypto_parkinson_variance,DOGE
6,1.5,0.5630333489664406,1688,crypto_parkinson_variance,DOGE
6,2.0,0.5815570843081922,1688,crypto_parkinson_variance,DOGE
6,3.0,0.7597911717976346,1688,crypto_parkinson_variance,DOGE
6,4.0,1.229972160509477,1688,crypto_parkinson_variance,DOGE
7,1.0,0.5903332872079254,1698,crypto_parkinson_variance,DOGE
7,1.5,0.5583686624965152,1698,crypto_parkinson_variance,DOGE
7,2.0,0.5784137955491527,1698,crypto_parkinson_variance,DOGE
7,3.0,0.7735460978932863,1698,crypto_parkinson_variance,DOGE
7,4.0,1.319129384384591,1698,crypto_parkinson_variance,DOGE
8,1.0,0.6093254242342665,1682,crypto_parkinson_variance,DOGE
8,1.5,0.5855080987518195,1682,crypto_parkinson_variance,DOGE
8,2.0,0.6139156678696998,1682,crypto_parkinson_variance,DOGE
8,3.0,0.8222390177043633,1682,crypto_parkinson_variance,DOGE
8,4.0,1.352362109105278,1682,crypto_parkinson_variance,DOGE
9,1.0,0.6260225740152421,1681,crypto_parkinson_variance,DOGE
9,1.5,0.6045297482277446,1681,crypto_parkinson_variance,DOGE
9,2.0,0.6351532249636881,1681,crypto_parkinson_variance,DOGE
9,3.0,0.8480935657317726,1681,crypto_parkinson_variance,DOGE
9,4.0,1.374725566243235,1681,crypto_parkinson_variance,DOGE
10,1.0,0.6215022893216856,1683,crypto_parkinson_variance,DOGE
10,1.5,0.5995471430092769,1683,crypto_parkinson_variance,DOGE
10,2.0,0.6309832753256035,1683,crypto_parkinson_variance,DOGE
10,3.0,0.8562076821117205,1683,crypto_parkinson_variance,DOGE
10,4.0,1.4422954537134354,1683,crypto_parkinson_variance,DOGE
11,1.0,0.6345792717256642,1682,crypto_parkinson_variance,DOGE
11,1.5,0.6179459367160254,1682,crypto_parkinson_variance,DOGE
11,2.0,0.6559694472489699,1682,crypto_parkinson_variance,DOGE
11,3.0,0.9021072001024778,1682,crypto_parkinson_variance,DOGE
11,4.0,1.5251720339883674,1682,crypto_parkinson_variance,DOGE
12,1.0,0.6289334841761973,1678,crypto_parkinson_variance,DOGE
12,1.5,0.6081341377944871,1678,crypto_parkinson_variance,DOGE
12,2.0,0.641138300119086,1678,crypto_parkinson_variance,DOGE
12,3.0,0.871581713567194,1678,crypto_parkinson_variance,DOGE
12,4.0,1.4621888418350137,1678,crypto_parkinson_variance,DOGE
13,1.0,0.6280117765698766,1676,crypto_parkinson_variance,DOGE
13,1.5,0.6119441553461362,1676,crypto_parkinson_variance,DOGE
13,2.0,0.6504399414279951,1676,crypto_parkinson_variance,DOGE
13,3.0,0.9003320483228026,1676,crypto_parkinson_variance,DOGE
13,4.0,1.5504503145708024,1676,crypto_parkinson_variance,DOGE
14,1.0,0.5984513698740962,1684,crypto_parkinson_variance,DOGE
14,1.5,0.5726750613919201,1684,crypto_parkinson_variance,DOGE
14,2.0,0.6001026011567316,1684,crypto_parkinson_variance,DOGE
14,3.0,0.8103193117169188,1684,crypto_parkinson_variance,DOGE
14,4.0,1.3525463009674663,1684,crypto_parkinson_variance,DOGE
15,1.0,0.6193922426027645,1676,crypto_parkinson_variance,DOGE
15,1.5,0.5976896621063363,1676,crypto_parkinson_variance,DOGE
15,2.0,0.6297857507476454,1676,crypto_parkinson_variance,DOGE
15,3.0,0.8573650460373196,1676,crypto_parkinson_variance,DOGE
15,4.0,1.4512771411543075,1676,crypto_parkinson_variance,DOGE
16,1.0,0.6281752921036651,1675,crypto_parkinson_variance,DOGE
16,1.5,0.612170948325605,1675,crypto_parkinson_variance,DOGE
